order_id,order_date,status,payment_method,customer_id,customer_name,segment,city,region,product_id,product_name,category,sub_category,quantity,unit_price,cost_price,discount,net_revenue,gross_profit
ORD-00520,2025-10-05,Completed,COD,CUST-0022,Hendra Aminah,Consumer,Bandung,Jawa,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.05,42750.00,22750.00
ORD-01092,2025-03-23,Completed,Transfer Bank,CUST-0022,Hendra Aminah,Consumer,Bandung,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.00,65000.00,33000.00
ORD-01092,2025-03-23,Completed,Transfer Bank,CUST-0022,Hendra Aminah,Consumer,Bandung,Jawa,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.20,76000.00,28000.00
ORD-01155,2025-01-28,Completed,Credit Card,CUST-0022,Hendra Aminah,Consumer,Bandung,Jawa,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,1,36000.00,18000.00,0.00,36000.00,18000.00
ORD-01155,2025-01-28,Completed,Credit Card,CUST-0022,Hendra Aminah,Consumer,Bandung,Jawa,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,1,95000.00,50000.00,0.00,95000.00,45000.00
ORD-00114,2025-08-20,Completed,Credit Card,CUST-0023,Rian Kurniawan,Consumer,Bandung,Jawa,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,1,110000.00,60000.00,0.00,110000.00,50000.00
ORD-00222,2025-07-19,Completed,COD,CUST-0023,Rian Kurniawan,Consumer,Bandung,Jawa,PROD-009,Earphones TWS Bluetooth 5.3,Elektronik,Audio,2,250000.00,140000.00,0.00,500000.00,220000.00
ORD-00491,2025-06-13,Completed,Transfer Bank,CUST-0023,Rian Kurniawan,Consumer,Bandung,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,2,350000.00,210000.00,0.10,630000.00,210000.00
ORD-00491,2025-06-13,Completed,Transfer Bank,CUST-0023,Rian Kurniawan,Consumer,Bandung,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.10,58500.00,26500.00
ORD-00491,2025-06-13,Completed,Transfer Bank,CUST-0023,Rian Kurniawan,Consumer,Bandung,Jawa,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,1,135000.00,70000.00,0.10,121500.00,51500.00
ORD-00599,2025-04-25,Completed,COD,CUST-0024,Indah Saputra,Consumer,Medan,Sumatra,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,1,35000.00,15000.00,0.00,35000.00,20000.00
ORD-00599,2025-04-25,Completed,COD,CUST-0024,Indah Saputra,Consumer,Medan,Sumatra,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,1,85000.00,45000.00,0.00,85000.00,40000.00
ORD-00803,2026-01-14,Completed,Transfer Bank,CUST-0024,Indah Saputra,Consumer,Medan,Sumatra,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,2,85000.00,45000.00,0.15,144500.00,54500.00
ORD-00803,2026-01-14,Completed,Transfer Bank,CUST-0024,Indah Saputra,Consumer,Medan,Sumatra,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,3,120000.00,70000.00,0.00,360000.00,150000.00
ORD-00233,2025-07-02,Completed,Credit Card,CUST-0025,Andi Wijaya,Consumer,Makassar,Sulawesi,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,1,110000.00,60000.00,0.05,104500.00,44500.00
ORD-00233,2025-07-02,Completed,Credit Card,CUST-0025,Andi Wijaya,Consumer,Makassar,Sulawesi,PROD-016,Tunik Batik Modern,Pakaian,Wanita,3,175000.00,95000.00,0.00,525000.00,240000.00
ORD-00233,2025-07-02,Completed,Credit Card,CUST-0025,Andi Wijaya,Consumer,Makassar,Sulawesi,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,2,165000.00,90000.00,0.00,330000.00,150000.00
ORD-00293,2025-04-21,Cancelled,Transfer Bank,CUST-0025,Andi Wijaya,Consumer,Makassar,Sulawesi,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.05,42750.00,22750.00
ORD-00293,2025-04-21,Cancelled,Transfer Bank,CUST-0025,Andi Wijaya,Consumer,Makassar,Sulawesi,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,1,36000.00,18000.00,0.05,34200.00,16200.00
ORD-00386,2025-11-03,Completed,E-Wallet,CUST-0025,Andi Wijaya,Consumer,Makassar,Sulawesi,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,1,36000.00,18000.00,0.00,36000.00,18000.00
ORD-00422,2026-03-06,Completed,Transfer Bank,CUST-0025,Andi Wijaya,Consumer,Makassar,Sulawesi,PROD-016,Tunik Batik Modern,Pakaian,Wanita,1,175000.00,95000.00,0.05,166250.00,71250.00
ORD-00422,2026-03-06,Completed,Transfer Bank,CUST-0025,Andi Wijaya,Consumer,Makassar,Sulawesi,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,3,95000.00,48000.00,0.10,256500.00,112500.00
ORD-00076,2025-01-05,Completed,COD,CUST-0026,Rina Saputra,Corporate,Makassar,Sulawesi,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,1,95000.00,50000.00,0.15,80750.00,30750.00
ORD-00076,2025-01-05,Completed,COD,CUST-0026,Rina Saputra,Corporate,Makassar,Sulawesi,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,5,45000.00,20000.00,0.00,225000.00,125000.00
ORD-00729,2025-05-08,Completed,Credit Card,CUST-0026,Rina Saputra,Corporate,Makassar,Sulawesi,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,1,350000.00,210000.00,0.05,332500.00,122500.00
ORD-00729,2025-05-08,Completed,Credit Card,CUST-0026,Rina Saputra,Corporate,Makassar,Sulawesi,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,1,110000.00,60000.00,0.00,110000.00,50000.00
ORD-00729,2025-05-08,Completed,Credit Card,CUST-0026,Rina Saputra,Corporate,Makassar,Sulawesi,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.00,45000.00,25000.00
ORD-00735,2025-05-26,Completed,E-Wallet,CUST-0026,Rina Saputra,Corporate,Makassar,Sulawesi,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,1,75000.00,35000.00,0.00,75000.00,40000.00
ORD-00735,2025-05-26,Completed,E-Wallet,CUST-0026,Rina Saputra,Corporate,Makassar,Sulawesi,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,1,185000.00,100000.00,0.00,185000.00,85000.00
ORD-00735,2025-05-26,Completed,E-Wallet,CUST-0026,Rina Saputra,Corporate,Makassar,Sulawesi,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,1,35000.00,15000.00,0.10,31500.00,16500.00
ORD-00822,2025-05-04,Completed,E-Wallet,CUST-0026,Rina Saputra,Corporate,Makassar,Sulawesi,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.00,120000.00,50000.00
ORD-01079,2025-06-14,Completed,Transfer Bank,CUST-0026,Rina Saputra,Corporate,Makassar,Sulawesi,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,1,135000.00,70000.00,0.00,135000.00,65000.00
ORD-00034,2025-11-17,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,2,75000.00,35000.00,0.00,150000.00,80000.00
ORD-00034,2025-11-17,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,3,165000.00,90000.00,0.05,470250.00,200250.00
ORD-00034,2025-11-17,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,1,35000.00,15000.00,0.00,35000.00,20000.00
ORD-00111,2025-01-09,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,1,85000.00,42000.00,0.05,80750.00,38750.00
ORD-00111,2025-01-09,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,1,95000.00,50000.00,0.00,95000.00,45000.00
ORD-00111,2025-01-09,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,1,150000.00,95000.00,0.15,127500.00,32500.00
ORD-00111,2025-01-09,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,5,35000.00,15000.00,0.00,175000.00,100000.00
ORD-00182,2025-07-29,Completed,Credit Card,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,1,36000.00,18000.00,0.00,36000.00,18000.00
ORD-00182,2025-07-29,Completed,Credit Card,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-016,Tunik Batik Modern,Pakaian,Wanita,3,175000.00,95000.00,0.00,525000.00,240000.00
ORD-00297,2025-07-07,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,2,110000.00,60000.00,0.00,220000.00,100000.00
ORD-00297,2025-07-07,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,1,150000.00,95000.00,0.20,120000.00,25000.00
ORD-00549,2025-12-07,Completed,COD,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,3,65000.00,32000.00,0.05,185250.00,89250.00
ORD-00598,2025-03-03,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-016,Tunik Batik Modern,Pakaian,Wanita,1,175000.00,95000.00,0.10,157500.00,62500.00
ORD-00598,2025-03-03,Completed,E-Wallet,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,1,75000.00,35000.00,0.00,75000.00,40000.00
ORD-00872,2025-03-20,Completed,Credit Card,CUST-0027,Dewi Wibowo,Consumer,Medan,Sumatra,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,3,200000.00,120000.00,0.00,600000.00,240000.00
ORD-00004,2025-10-23,Completed,E-Wallet,CUST-0028,Yudi Utami,Corporate,Surabaya,Jawa,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,1,36000.00,18000.00,0.00,36000.00,18000.00
ORD-00207,2026-04-22,Completed,COD,CUST-0028,Yudi Utami,Corporate,Surabaya,Jawa,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,1,220000.00,125000.00,0.00,220000.00,95000.00
ORD-00761,2026-03-12,Completed,Transfer Bank,CUST-0028,Yudi Utami,Corporate,Surabaya,Jawa,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,2,120000.00,70000.00,0.00,240000.00,100000.00
ORD-00763,2025-09-29,Completed,E-Wallet,CUST-0028,Yudi Utami,Corporate,Surabaya,Jawa,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,1,220000.00,125000.00,0.00,220000.00,95000.00
ORD-00819,2026-03-06,Completed,Transfer Bank,CUST-0028,Yudi Utami,Corporate,Surabaya,Jawa,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,3,165000.00,90000.00,0.00,495000.00,225000.00
ORD-00855,2025-01-13,Completed,Transfer Bank,CUST-0028,Yudi Utami,Corporate,Surabaya,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.10,252000.00,77000.00
ORD-00855,2025-01-13,Completed,Transfer Bank,CUST-0028,Yudi Utami,Corporate,Surabaya,Jawa,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,5,185000.00,100000.00,0.00,925000.00,425000.00
ORD-00855,2025-01-13,Completed,Transfer Bank,CUST-0028,Yudi Utami,Corporate,Surabaya,Jawa,PROD-017,Topi Baseball Canvas,Pakaian,Aksesoris Fashion,2,50000.00,22000.00,0.00,100000.00,56000.00
ORD-00855,2025-01-13,Completed,Transfer Bank,CUST-0028,Yudi Utami,Corporate,Surabaya,Jawa,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,1,35000.00,15000.00,0.00,35000.00,20000.00
ORD-01053,2025-02-02,Completed,Transfer Bank,CUST-0028,Yudi Utami,Corporate,Surabaya,Jawa,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,2,1800000.00,1350000.00,0.00,3600000.00,900000.00
ORD-00064,2025-01-24,Completed,Credit Card,CUST-0029,Andi Nugroho,Corporate,Bandung,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,1,350000.00,210000.00,0.00,350000.00,140000.00
ORD-00149,2025-01-24,Completed,Transfer Bank,CUST-0029,Andi Nugroho,Corporate,Bandung,Jawa,PROD-016,Tunik Batik Modern,Pakaian,Wanita,5,175000.00,95000.00,0.15,743750.00,268750.00
ORD-00149,2025-01-24,Completed,Transfer Bank,CUST-0029,Andi Nugroho,Corporate,Bandung,Jawa,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.00,95000.00,47000.00
ORD-00388,2025-10-04,Completed,E-Wallet,CUST-0029,Andi Nugroho,Corporate,Bandung,Jawa,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,2,120000.00,70000.00,0.00,240000.00,100000.00
ORD-00582,2025-08-21,Completed,Credit Card,CUST-0029,Andi Nugroho,Corporate,Bandung,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.15,55250.00,23250.00
ORD-00649,2025-05-17,Completed,E-Wallet,CUST-0029,Andi Nugroho,Corporate,Bandung,Jawa,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,1,110000.00,60000.00,0.15,93500.00,33500.00
ORD-00649,2025-05-17,Completed,E-Wallet,CUST-0029,Andi Nugroho,Corporate,Bandung,Jawa,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,1,85000.00,45000.00,0.10,76500.00,31500.00
ORD-00243,2025-05-21,Completed,Transfer Bank,CUST-0030,Lestari Setiawan,Consumer,Semarang,Jawa,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.15,102000.00,32000.00
ORD-00398,2026-02-17,Completed,COD,CUST-0030,Lestari Setiawan,Consumer,Semarang,Jawa,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,2,45000.00,20000.00,0.00,90000.00,50000.00
ORD-00280,2025-06-02,Completed,E-Wallet,CUST-0031,Agus Saputra,Corporate,Palembang,Sumatra,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.00,45000.00,25000.00
ORD-00280,2025-06-02,Completed,E-Wallet,CUST-0031,Agus Saputra,Corporate,Palembang,Sumatra,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,1,165000.00,90000.00,0.00,165000.00,75000.00
ORD-00339,2025-06-14,Completed,Transfer Bank,CUST-0031,Agus Saputra,Corporate,Palembang,Sumatra,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.05,266000.00,91000.00
ORD-00421,2026-04-15,Completed,Transfer Bank,CUST-0031,Agus Saputra,Corporate,Palembang,Sumatra,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.00,65000.00,33000.00
ORD-00421,2026-04-15,Completed,Transfer Bank,CUST-0031,Agus Saputra,Corporate,Palembang,Sumatra,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,3,350000.00,210000.00,0.00,1050000.00,420000.00
ORD-00421,2026-04-15,Completed,Transfer Bank,CUST-0031,Agus Saputra,Corporate,Palembang,Sumatra,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,2,220000.00,125000.00,0.00,440000.00,190000.00
ORD-00809,2025-02-27,Completed,E-Wallet,CUST-0031,Agus Saputra,Corporate,Palembang,Sumatra,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,1,85000.00,42000.00,0.10,76500.00,34500.00
ORD-00115,2025-08-23,Completed,COD,CUST-0032,Siti Hidayat,Consumer,Makassar,Sulawesi,PROD-002,Keyboard Mechanical RGB,Elektronik,Aksesoris Komputer,2,450000.00,280000.00,0.10,810000.00,250000.00
ORD-00115,2025-08-23,Completed,COD,CUST-0032,Siti Hidayat,Consumer,Makassar,Sulawesi,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,2,65000.00,32000.00,0.00,130000.00,66000.00
ORD-00392,2025-07-31,Completed,E-Wallet,CUST-0032,Siti Hidayat,Consumer,Makassar,Sulawesi,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,1,185000.00,100000.00,0.00,185000.00,85000.00
ORD-00392,2025-07-31,Completed,E-Wallet,CUST-0032,Siti Hidayat,Consumer,Makassar,Sulawesi,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,2,35000.00,15000.00,0.00,70000.00,40000.00
ORD-00392,2025-07-31,Completed,E-Wallet,CUST-0032,Siti Hidayat,Consumer,Makassar,Sulawesi,PROD-017,Topi Baseball Canvas,Pakaian,Aksesoris Fashion,1,50000.00,22000.00,0.10,45000.00,23000.00
ORD-00857,2025-12-16,Completed,Credit Card,CUST-0032,Siti Hidayat,Consumer,Makassar,Sulawesi,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.05,90250.00,42250.00
ORD-00857,2025-12-16,Completed,Credit Card,CUST-0032,Siti Hidayat,Consumer,Makassar,Sulawesi,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,2,280000.00,175000.00,0.05,532000.00,182000.00
ORD-00857,2025-12-16,Completed,Credit Card,CUST-0032,Siti Hidayat,Consumer,Makassar,Sulawesi,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,2,200000.00,120000.00,0.00,400000.00,160000.00
ORD-01124,2025-08-28,Completed,Credit Card,CUST-0032,Siti Hidayat,Consumer,Makassar,Sulawesi,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,2,35000.00,15000.00,0.05,66500.00,36500.00
ORD-01189,2025-05-01,Completed,Credit Card,CUST-0032,Siti Hidayat,Consumer,Makassar,Sulawesi,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.00,1800000.00,450000.00
ORD-00092,2026-04-14,Completed,COD,CUST-0033,Maya Kurniawan,Consumer,Yogyakarta,Jawa,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.10,1620000.00,270000.00
ORD-00372,2025-01-24,Completed,Transfer Bank,CUST-0033,Maya Kurniawan,Consumer,Yogyakarta,Jawa,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,1,95000.00,50000.00,0.10,85500.00,35500.00
ORD-00372,2025-01-24,Completed,Transfer Bank,CUST-0033,Maya Kurniawan,Consumer,Yogyakarta,Jawa,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,1,36000.00,18000.00,0.00,36000.00,18000.00
ORD-00499,2025-04-16,Returned,Transfer Bank,CUST-0033,Maya Kurniawan,Consumer,Yogyakarta,Jawa,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,1,125000.00,68000.00,0.05,118750.00,50750.00
ORD-00745,2025-12-17,Completed,Credit Card,CUST-0033,Maya Kurniawan,Consumer,Yogyakarta,Jawa,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,2,85000.00,42000.00,0.00,170000.00,86000.00
ORD-00895,2025-11-25,Completed,Transfer Bank,CUST-0033,Maya Kurniawan,Consumer,Yogyakarta,Jawa,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,2,85000.00,45000.00,0.00,170000.00,80000.00
ORD-00895,2025-11-25,Completed,Transfer Bank,CUST-0033,Maya Kurniawan,Consumer,Yogyakarta,Jawa,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,1,200000.00,120000.00,0.00,200000.00,80000.00
ORD-00895,2025-11-25,Completed,Transfer Bank,CUST-0033,Maya Kurniawan,Consumer,Yogyakarta,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,5,280000.00,175000.00,0.00,1400000.00,525000.00
ORD-00256,2025-12-08,Completed,Credit Card,CUST-0034,Dewi Hidayat,Home Office,Medan,Sumatra,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,1,200000.00,120000.00,0.00,200000.00,80000.00
ORD-00256,2025-12-08,Completed,Credit Card,CUST-0034,Dewi Hidayat,Home Office,Medan,Sumatra,PROD-016,Tunik Batik Modern,Pakaian,Wanita,1,175000.00,95000.00,0.00,175000.00,80000.00
ORD-00579,2025-07-20,Completed,Credit Card,CUST-0034,Dewi Hidayat,Home Office,Medan,Sumatra,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,1,185000.00,100000.00,0.00,185000.00,85000.00
ORD-00579,2025-07-20,Completed,Credit Card,CUST-0034,Dewi Hidayat,Home Office,Medan,Sumatra,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,2,200000.00,120000.00,0.05,380000.00,140000.00
ORD-00579,2025-07-20,Completed,Credit Card,CUST-0034,Dewi Hidayat,Home Office,Medan,Sumatra,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,1,165000.00,90000.00,0.00,165000.00,75000.00
ORD-00726,2025-09-21,Completed,Credit Card,CUST-0034,Dewi Hidayat,Home Office,Medan,Sumatra,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,1,35000.00,15000.00,0.00,35000.00,20000.00
ORD-00708,2026-04-12,Cancelled,Transfer Bank,CUST-0035,Maya Hidayat,Home Office,Balikpapan,Kalimantan,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.00,280000.00,105000.00
ORD-00875,2026-05-05,Completed,E-Wallet,CUST-0035,Maya Hidayat,Home Office,Balikpapan,Kalimantan,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,2,45000.00,20000.00,0.00,90000.00,50000.00
ORD-01117,2025-02-26,Completed,Transfer Bank,CUST-0035,Maya Hidayat,Home Office,Balikpapan,Kalimantan,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,2,36000.00,18000.00,0.10,64800.00,28800.00
ORD-01117,2025-02-26,Completed,Transfer Bank,CUST-0035,Maya Hidayat,Home Office,Balikpapan,Kalimantan,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,1,220000.00,125000.00,0.00,220000.00,95000.00
ORD-01180,2025-08-27,Completed,COD,CUST-0035,Maya Hidayat,Home Office,Balikpapan,Kalimantan,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.00,45000.00,25000.00
ORD-01180,2025-08-27,Completed,COD,CUST-0035,Maya Hidayat,Home Office,Balikpapan,Kalimantan,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,1,220000.00,125000.00,0.00,220000.00,95000.00
ORD-00914,2025-02-21,Completed,E-Wallet,CUST-0036,Dian Setiawan,Home Office,Denpasar,Bali & Nusa Tenggara,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.00,120000.00,50000.00
ORD-00914,2025-02-21,Completed,E-Wallet,CUST-0036,Dian Setiawan,Home Office,Denpasar,Bali & Nusa Tenggara,PROD-002,Keyboard Mechanical RGB,Elektronik,Aksesoris Komputer,2,450000.00,280000.00,0.00,900000.00,340000.00
ORD-00555,2025-12-22,Completed,E-Wallet,CUST-0037,Eko Prasetyo,Consumer,Denpasar,Bali & Nusa Tenggara,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,1,110000.00,60000.00,0.05,104500.00,44500.00
ORD-01086,2025-05-17,Completed,COD,CUST-0037,Eko Prasetyo,Consumer,Denpasar,Bali & Nusa Tenggara,PROD-002,Keyboard Mechanical RGB,Elektronik,Aksesoris Komputer,2,450000.00,280000.00,0.00,900000.00,340000.00
ORD-01122,2025-07-07,Completed,Transfer Bank,CUST-0037,Eko Prasetyo,Consumer,Denpasar,Bali & Nusa Tenggara,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.20,96000.00,26000.00
ORD-00254,2025-04-13,Completed,COD,CUST-0038,Agus Utami,Consumer,Surabaya,Jawa,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,1,150000.00,95000.00,0.20,120000.00,25000.00
ORD-00254,2025-04-13,Completed,COD,CUST-0038,Agus Utami,Consumer,Surabaya,Jawa,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.00,45000.00,25000.00
ORD-00254,2025-04-13,Completed,COD,CUST-0038,Agus Utami,Consumer,Surabaya,Jawa,PROD-017,Topi Baseball Canvas,Pakaian,Aksesoris Fashion,1,50000.00,22000.00,0.05,47500.00,25500.00
ORD-00254,2025-04-13,Completed,COD,CUST-0038,Agus Utami,Consumer,Surabaya,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.10,252000.00,77000.00
ORD-00264,2025-03-06,Completed,COD,CUST-0038,Agus Utami,Consumer,Surabaya,Jawa,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,3,220000.00,125000.00,0.00,660000.00,285000.00
ORD-00264,2025-03-06,Completed,COD,CUST-0038,Agus Utami,Consumer,Surabaya,Jawa,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.00,120000.00,50000.00
ORD-00264,2025-03-06,Completed,COD,CUST-0038,Agus Utami,Consumer,Surabaya,Jawa,PROD-009,Earphones TWS Bluetooth 5.3,Elektronik,Audio,3,250000.00,140000.00,0.00,750000.00,330000.00
ORD-00264,2025-03-06,Completed,COD,CUST-0038,Agus Utami,Consumer,Surabaya,Jawa,PROD-002,Keyboard Mechanical RGB,Elektronik,Aksesoris Komputer,1,450000.00,280000.00,0.10,405000.00,125000.00
